,tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
14252,Table 1,2014,3,30529,31453,"Hartford, CT","Houston, TX",1519,186.30434782608697,258.9595099183197,WN,0.36989498249708286,217.30662460567822,WN,0.36989498249708286,217.30662460567822
14253,Table 1,2014,3,30529,31454,"Hartford, CT","Orlando, FL",1050,1344.7826086956522,151.79766408018105,WN,0.5286938247655998,144.8608316771136,WN,0.5286938247655998,144.8608316771136
14254,Table 1,2014,3,30529,31650,"Hartford, CT","Minneapolis/St. Paul, MN",1050,332.9347826086956,342.1870714985308,DL,0.6983349657198825,378.320804114072,FL,0.019262161279791055,191.16949152542372
14255,Table 1,2014,3,30529,32211,"Hartford, CT","Las Vegas, NV",2297,305.2173913043478,277.95844017094015,WN,0.5687321937321937,273.07013149655603,US,0.14280626780626782,258.00199501246885
14256,Table 1,2014,3,30529,32457,"Hartford, CT","San Francisco, CA (Metropolitan Area)",2625,371.4130434782609,355.78949370793094,WN,0.2841673983026046,318.36632337796084,WN,0.2841673983026046,318.36632337796084
14257,Table 1,2014,3,30529,32467,"Hartford, CT","Miami, FL (Metropolitan Area)",1194,783.804347826087,163.42450422964916,WN,0.34364165857717377,144.00258272800644,WN,0.34364165857717377,144.00258272800644
14258,Table 1,2014,3,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",2527,622.9347826086956,303.48084103995814,AA,0.26784156342697607,331.8658631921824,US,0.17536206595707554,268.46009950248754
14259,Table 1,2014,3,30529,33195,"Hartford, CT","Tampa, FL (Metropolitan Area)",1111,704.4565217391304,150.17488041968832,WN,0.5804659774726123,145.4909888357257,WN,0.5804659774726123,145.4909888357257
14260,Table 1,2014,3,30529,33570,"Hartford, CT","San Diego, CA",2502,190.7608695652174,314.23675213675216,WN,0.313960113960114,294.6733212341198,WN,0.313960113960114,294.6733212341198
14261,Table 1,2014,3,30529,34027,"Hartford, CT","West Palm Beach/Palm Beach, FL",1133,287.60869565217394,189.60616024187453,B6,0.5498866213151927,205.53051546391754,WN,0.11866969009826153,145.0232484076433
14262,Table 1,2014,3,30529,34492,"Hartford, CT","Raleigh/Durham, NC",532,196.6304347826087,195.09364289662798,WN,0.3919292426755113,177.20070521861777,WN,0.3919292426755113,177.20070521861777
14263,Table 1,2014,3,30559,30436,"Seattle, WA","Tucson, AZ",1216,341.0869565217391,192.80356915232633,AS,0.5780752071383046,192.99757442116868,WN,0.1462715105162524,170.32461873638343
14264,Table 1,2014,3,30559,30852,"Seattle, WA","Washington, DC (Metropolitan Area)",2335,2019.7826086956522,336.9779463997417,UA,0.2662791949198149,390.02675828617623,WN,0.19884834786352384,286.5290392422192
14265,Table 1,2014,3,30559,31123,"Seattle, WA","St. Louis, MO",1709,600.4347826086956,268.90010861694424,AS,0.3723750905141202,273.49883325230917,WN,0.2979724837074584,260.5856622114216
14266,Table 1,2014,3,30559,31884,"Seattle, WA","Spokane, WA",224,925.4347826086956,133.41642001409443,AS,0.9969462062485318,133.47954759660698,AS,0.9969462062485318,133.47954759660698
14267,Table 1,2014,3,30559,33195,"Seattle, WA","Tampa, FL (Metropolitan Area)",2520,502.9347826086956,250.8896693321807,AS,0.46574454290036743,237.36259860788863,AS,0.46574454290036743,237.36259860788863
14268,Table 1,2014,3,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",597,380.6521739130435,229.97855511136493,WN,0.5079954311821816,234.931928049466,AA,0.37178754997144486,226.62680491551458
14269,Table 1,2014,3,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",682,503.80434782608694,202.65486515641857,WN,0.46774541531823083,187.9495848708487,WN,0.46774541531823083,187.9495848708487
14270,Table 1,2014,3,30599,30977,"Birmingham, AL","Chicago, IL",584,395.0,202.9821133736929,WN,0.5352228948816731,180.85706940874036,WN,0.5352228948816731,180.85706940874036
14271,Table 1,2014,3,30599,31453,"Birmingham, AL","Houston, TX",570,280.54347826086956,238.86683456024795,WN,0.48392096086788067,233.86277021617295,WN,0.48392096086788067,233.86277021617295
14272,Table 1,2014,3,30599,31454,"Birmingham, AL","Orlando, FL",479,316.0869565217391,171.84821182943602,WN,0.780949105914718,167.154821664465,WN,0.780949105914718,167.154821664465
14273,Table 1,2014,3,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",902,360.32608695652175,258.8946907993967,DL,0.5095022624434389,283.7507400828893,US,0.3502262443438914,225.6554694229113
14274,Table 1,2014,3,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",1815,194.2391304347826,333.90794627867933,WN,0.39171796306659207,295.018,WN,0.39171796306659207,295.018
14275,Table 1,2014,3,30599,33195,"Birmingham, AL","Tampa, FL (Metropolitan Area)",459,245.54347826086956,170.1556883576804,WN,0.8362107127047366,164.15357331921652,WN,0.8362107127047366,164.15357331921652
14276,Table 1,2014,3,30615,30466,"El Paso, TX","Phoenix, AZ",347,285.10869565217394,165.42203583682806,WN,0.7548608463591308,165.6692424242424,US,0.2344643537933664,163.86211382113822
14277,Table 1,2014,3,30615,30852,"El Paso, TX","Washington, DC (Metropolitan Area)",1741,270.0,279.8463768115942,AA,0.463365539452496,278.3575152041703,WN,0.23550724637681159,244.6945299145299
14278,Table 1,2014,3,30615,31453,"El Paso, TX","Houston, TX",677,347.17391304347825,231.9119599248591,WN,0.6358797745773325,224.89167897587396,WN,0.6358797745773325,224.89167897587396
14279,Table 1,2014,3,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",1944,186.7391304347826,290.8896391152503,AA,0.6204889406286379,284.6575984990619,WN,0.14493597206053552,260.70522088353414
14280,Table 1,2014,3,30615,32211,"El Paso, TX","Las Vegas, NV",583,323.69565217391306,184.63317662860982,WN,0.8361316319677636,185.08068273092368,US,0.12995298858294158,178.04573643410853
14281,Table 1,2014,3,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",715,491.19565217391306,208.3700154901527,WN,0.6251383049347201,202.3353982300885,WN,0.6251383049347201,202.3353982300885
14282,Table 1,2014,3,30615,33214,"El Paso, TX","San Antonio, TX",496,320.7608695652174,174.89786513046425,WN,0.8908844459505253,174.1229364777482,WN,0.8908844459505253,174.1229364777482
14283,Table 1,2014,3,30647,30194,"Cleveland, OH (Metropolitan Area)","Dallas/Fort Worth, TX",1023,514.8913043478261,280.2041587502639,AA,0.43782985011610726,316.34276759884284,F9,0.14946168461051298,104.67090395480226
14284,Table 1,2014,3,30647,30325,"Cleveland, OH (Metropolitan Area)","Denver, CO",1224,716.6304347826087,224.16176247535265,F9,0.36781434855149403,174.75678350515463,F9,0.36781434855149403,174.75678350515463
14285,Table 1,2014,3,30647,30466,"Cleveland, OH (Metropolitan Area)","Phoenix, AZ",1754,435.9782608695652,235.67923211169284,WN,0.28396908501620544,226.044776119403,F9,0.175018698578908,171.77635327635326
14286,Table 1,2014,3,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",2055,346.5217391304348,309.3538895859473,F9,0.31304893350062735,241.90230460921845,F9,0.31304893350062735,241.90230460921845
14287,Table 1,2014,3,30647,30693,"Cleveland, OH (Metropolitan Area)","Nashville, TN",448,374.5652173913044,176.16810795124783,WN,0.8174695298897272,170.6609868654597,WN,0.8174695298897272,170.6609868654597
14288,Table 1,2014,3,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",314,691.9565217391304,211.8456958843858,WN,0.5636192271442035,159.02664437012263,WN,0.5636192271442035,159.02664437012263
14289,Table 1,2014,3,30647,31123,"Cleveland, OH (Metropolitan Area)","St. Louis, MO",498,200.2173913043478,224.44315960912053,WN,0.40445168295331163,198.96,WN,0.40445168295331163,198.96
14290,Table 1,2014,3,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",1106,449.3478260869565,323.5715045960329,UA,0.4675858732462506,432.23523021210553,WN,0.23149492017416545,221.96844305120166
14291,Table 1,2014,3,30647,31454,"Cleveland, OH (Metropolitan Area)","Orlando, FL",895,856.195652173913,168.07167703440396,WN,0.2926240954678177,165.43167028199565,F9,0.25822013456899834,112.2059488692232
14292,Table 1,2014,3,30647,31650,"Cleveland, OH (Metropolitan Area)","Minneapolis/St. Paul, MN",657,329.67391304347825,315.6055720408836,DL,0.6172106824925816,336.47751068376067,WN,0.11177052423343224,265.4259587020649
14293,Table 1,2014,3,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,1405.108695652174,234.79497950027076,UA,0.4435677264639901,302.27825252877574,WN,0.3014620561615224,128.38144726712855
14294,Table 1,2014,3,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",1025,365.7608695652174,168.43268945022288,UA,0.3777117384843982,192.0251770259638,F9,0.3013372956909361,120.74063116370809
14295,Table 1,2014,3,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",1846,617.6086956521739,260.4779303062302,WN,0.4042590637099613,229.42559860687854,WN,0.4042590637099613,229.42559860687854
14296,Table 1,2014,3,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,605.2173913043479,349.3665409482759,UA,0.5353807471264368,394.7826903723583,WN,0.2009698275862069,284.3320822162645
14297,Table 1,2014,3,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,499.2391304347826,225.69878075332028,F9,0.21423905943827565,134.4053861788618,F9,0.21423905943827565,134.4053861788618
14298,Table 1,2014,3,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,811.6304347826087,340.7817731351279,UA,0.540109816526048,380.7838581700967,WN,0.16325164055176108,276.2560295324036
14299,Table 1,2014,3,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",927,590.8695652173913,167.18826342899192,WN,0.333149374540103,161.96118166758697,F9,0.2073215599705666,117.95598935226265
14300,Table 1,2014,3,30647,33198,"Cleveland, OH (Metropolitan Area)","Kansas City, MO",711,178.15217391304347,256.8241610738255,WN,0.36729713239780354,258.6312292358804,DL,0.23856009762050032,234.64194373401534
14301,Table 1,2014,3,30647,33570,"Cleveland, OH (Metropolitan Area)","San Diego, CA",2045,198.15217391304347,319.7095447065277,UA,0.3839824465167307,335.84371428571427,WN,0.321996708721887,290.7073253833049
14302,Table 1,2014,3,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",363,250.2173913043478,359.04361424847957,US,0.8757602085143353,371.8455853174603,DL,0.043874891398783665,227.5960396039604
14303,Table 1,2014,3,30647,34492,"Cleveland, OH (Metropolitan Area)","Raleigh/Durham, NC",416,234.45652173913044,145.967454798331,F9,0.41863699582753827,78.46290143964562,F9,0.41863699582753827,78.46290143964562
14304,Table 1,2014,3,30666,32211,"Bellingham, WA","Las Vegas, NV",954,1013.1521739130435,99.1974358974359,G4,0.6982083467439116,85.71127842655194,G4,0.6982083467439116,85.71127842655194
14305,Table 1,2014,3,30666,32457,"Bellingham, WA","San Francisco, CA (Metropolitan Area)",790,294.3478260869565,112.45468980797637,G4,0.7887740029542097,94.06025280898876,G4,0.7887740029542097,94.06025280898876
14306,Table 1,2014,3,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",1071,255.0,140.0423273657289,G4,0.5136402387041773,108.18174273858921,G4,0.5136402387041773,108.18174273858921
14307,Table 1,2014,3,30693,30198,"Nashville, TN","Pittsburgh, PA",462,206.08695652173913,182.09340717299577,WN,0.6661392405063291,175.28281868566904,WN,0.6661392405063291,175.28281868566904
14308,Table 1,2014,3,30693,30466,"Nashville, TN","Phoenix, AZ",1449,377.2826086956522,266.94719101123593,WN,0.6560069144338807,281.3112428634168,AA,0.11235955056179775,206.44051282051282
14309,Table 1,2014,3,30693,30559,"Nashville, TN","Seattle, WA",1978,419.5652173913044,274.809378238342,WN,0.5132124352331606,280.65795053003535,AA,0.15492227979274611,256.26120401337795
14310,Table 1,2014,3,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",587,1213.3695652173913,220.20470303681805,WN,0.5829974021320433,203.53996619545174,WN,0.5829974021320433,203.53996619545174
14311,Table 1,2014,3,30693,31454,"Nashville, TN","Orlando, FL",616,610.9782608695652,189.56352962106388,WN,0.8051948051948052,191.71069376933275,DL,0.12417719267034336,175.88997134670487
14312,Table 1,2014,3,30693,31481,"Nashville, TN","Panama City, FL",401,210.65217391304347,164.59411764705882,WN,0.9509803921568627,163.16890938686925,WN,0.9509803921568627,163.16890938686925
14313,Table 1,2014,3,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,1776.7391304347825,195.8624556466414,WN,0.34938211183164075,168.54426545263527,WN,0.34938211183164075,168.54426545263527
14314,Table 1,2014,3,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",1968,463.2608695652174,319.09272641952134,WN,0.5347254809948381,305.9049144361562,WN,0.5347254809948381,305.9049144361562
14315,Table 1,2014,3,30693,33195,"Nashville, TN","Tampa, FL (Metropolitan Area)",612,435.10869565217394,226.19392955283539,WN,0.8411191606295279,228.87567567567567,AA,0.011741194104421683,201.63404255319148
14316,Table 1,2014,3,30693,33214,"Nashville, TN","San Antonio, TX",822,241.7391304347826,212.02176258992804,WN,0.7419064748201439,213.35860606060606,AA,0.15512589928057555,202.08898550724638
14317,Table 1,2014,3,30693,33495,"Nashville, TN","New Orleans, LA",471,322.5,189.89706774519718,WN,0.9039433771486349,189.7644668158091,UA,0.012133468149646108,175.3138888888889
14318,Table 1,2014,3,30693,33570,"Nashville, TN","San Diego, CA",1751,294.7826086956522,267.4193215339233,WN,0.6021386430678466,284.44960195958356,AA,0.2474188790560472,223.77704918032788
14319,Table 1,2014,3,30693,34057,"Nashville, TN","Portland, OR",1973,176.7391304347826,297.99028290282905,WN,0.47662976629766296,288.21703225806453,F9,0.15129151291512916,246.5869918699187
14320,Table 1,2014,3,30693,34100,"Nashville, TN","Philadelphia, PA",675,584.4565217391304,207.71790961502697,WN,0.4584340710433327,181.98580121703853,WN,0.4584340710433327,181.98580121703853
14321,Table 1,2014,3,30693,34492,"Nashville, TN","Raleigh/Durham, NC",442,471.7391304347826,169.7310138248848,WN,0.8433179723502304,163.56543715846993,WN,0.8433179723502304,163.56543715846993
14322,Table 1,2014,3,30693,34614,"Nashville, TN","Salt Lake City, UT",1404,186.52173913043478,279.75955710955714,WN,0.42599067599067597,250.3246238030096,F9,0.17249417249417248,200.8472972972973
14323,Table 1,2014,3,30713,30325,"Boise, ID","Denver, CO",649,345.9782608695652,195.50216776625825,UA,0.525918944392083,203.33136200716845,WN,0.39585296889726673,184.89357142857142
14324,Table 1,2014,3,30713,30466,"Boise, ID","Phoenix, AZ",735,273.69565217391306,188.26306592533757,US,0.5150913423351866,179.708866615266,US,0.5150913423351866,179.708866615266
14325,Table 1,2014,3,30713,30559,"Boise, ID","Seattle, WA",399,680.5434782608696,132.81033381249003,AS,0.995527870947133,132.728669982352,AS,0.995527870947133,132.728669982352
14326,Table 1,2014,3,30713,31884,"Boise, ID","Spokane, WA",287,246.19565217391303,143.35298013245034,WN,0.9041942604856512,135.4150390625,WN,0.9041942604856512,135.4150390625
14327,Table 1,2014,3,30713,32211,"Boise, ID","Las Vegas, NV",519,245.7608695652174,150.8687748783724,WN,0.6333480760725343,169.58233240223464,G4,0.18000884564352057,66.89189189189189
14328,Table 1,2014,3,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,446.95652173913044,208.2941147859922,WN,0.39080739299610895,192.76807716241444,AS,0.2823443579766537,166.1452196382429
14329,Table 1,2014,3,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,499.0217391304348,210.7402091047702,WN,0.4670006534524069,195.20536380597014,WN,0.4670006534524069,195.20536380597014
14330,Table 1,2014,3,30713,33570,"Boise, ID","San Diego, CA",749,232.3913043478261,160.67591206735267,AS,0.46632366697848454,149.69969909729187,AS,0.46632366697848454,149.69969909729187
14331,Table 1,2014,3,30713,34057,"Boise, ID","Portland, OR",344,542.0652173913044,121.76823741728494,AS,0.9961900942450371,121.55092592592592,AS,0.9961900942450371,121.55092592592592
14332,Table 1,2014,3,30713,34614,"Boise, ID","Salt Lake City, UT",290,185.54347826086956,180.9186877562976,DL,0.6912712360867018,204.14593220338983,AS,0.30638547158758056,127.86003824091779
14333,Table 1,2014,3,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,2061.086956521739,230.67912140069612,AA,0.5018457968568716,258.81222152164776,B6,0.20968252294061807,190.65923038229377
14334,Table 1,2014,3,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",496,1134.3478260869565,159.0550306630893,B6,0.46761211192027596,146.77995901639343,B6,0.46761211192027596,146.77995901639343
14335,Table 1,2014,3,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",1754,2177.391304347826,273.0327176517572,UA,0.3397064696485623,316.1521381337252,WN,0.3301218051118211,240.06951459246937
14336,Table 1,2014,3,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",2300,1155.5434782608695,259.5558555168846,US,0.4932743862289531,274.35129672006104,B6,0.16414260182485185,222.30876790830945
14337,Table 1,2014,3,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",2496,1582.2826086956522,312.649247784571,B6,0.3582468915298482,305.4816874400767,B6,0.3582468915298482,305.4816874400767
14338,Table 1,2014,3,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,700.1086956521739,249.02091290172334,WN,0.4767893184288154,164.52943666558124,WN,0.4767893184288154,164.52943666558124
14339,Table 1,2014,3,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",942,767.6086956521739,234.2887567261399,WN,0.6655338431039366,234.4015319148936,US,0.1577456811101671,225.954039497307
14340,Table 1,2014,3,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",395,782.9347826086956,141.32922393447174,B6,0.709704289879217,137.59370109546165,B6,0.709704289879217,137.59370109546165
14341,Table 1,2014,3,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",418,7900.760869565217,153.09706412425882,B6,0.3314622972471006,136.59104304154735,B6,0.3314622972471006,136.59104304154735
